model,return
barbell,1.033887585
barbell,0.442249995
barbell,6.160985874
barbell,5.395743985
barbell,2.446432545
barbell,2.11917904
barbell,2.110995627
barbell,1.665848559
barbell,3.962491263
barbell,3.617402424
barbell,2.385112493
barbell,2.759219583
barbell,4.677605653
barbell,3.712309818
barbell,5.058111092
barbell,4.448357708
barbell,2.97682635
barbell,1.963770824
barbell,3.562753443
barbell,4.985238375
barbell,2.708040517
barbell,2.854518094
barbell,1.257809283
barbell,4.367685456
barbell,1.576652583
barbell,6.510388089
barbell,2.160018713
barbell,3.58990161
barbell,5.305639677
barbell,0.881748173
barbell,4.634111943
barbell,3.02337143
barbell,3.57410187
barbell,5.387565158
barbell,5.112583277
barbell,2.663617547
barbell,2.795885733
barbell,3.851867576
barbell,3.232867679
barbell,3.873168181
barbell,-0.37408617
barbell,3.356343357
barbell,4.241480824
barbell,2.32016501
barbell,4.079502829
barbell,3.298433947
barbell,1.75469537
barbell,2.260027357
barbell,5.237500213
barbell,4.448038513
barbell,2.411467111
barbell,0.860413689
barbell,3.547631285
barbell,5.074763761
barbell,3.797223448
barbell,5.382126563
barbell,5.536396793
barbell,2.45510264
barbell,2.72848307
barbell,2.782303006
barbell,2.656657503
barbell,1.13463421
barbell,2.469143031
barbell,5.345958109
barbell,1.363205915
barbell,4.335332772
barbell,1.178300268
barbell,1.002894473
barbell,1.678847862
barbell,3.431778361
barbell,2.722355447
barbell,1.467126109
barbell,2.199449108
barbell,3.445076536
very-defensive,2.596743191
very-defensive,-0.91196781
very-defensive,3.934808876
very-defensive,4.174210188
very-defensive,3.058797651
very-defensive,2.601908229
very-defensive,5.499673762
very-defensive,3.649513983
very-defensive,1.825632234
very-defensive,5.160142256
very-defensive,4.836974107
very-defensive,4.881790417
very-defensive,4.325389737
very-defensive,3.097377449
very-defensive,1.106735452
very-defensive,3.616995153
very-defensive,4.481355298
very-defensive,2.129149241
very-defensive,0.310788159
very-defensive,-0.096577198
very-defensive,1.820899063
very-defensive,3.415540444
very-defensive,3.465421908
very-defensive,3.056154874
very-defensive,4.478165858
very-defensive,0.514110713
very-defensive,2.151078545
very-defensive,1.79100891
very-defensive,2.853236855
very-defensive,1.699007631
very-defensive,3.576852045
very-defensive,5.001505418
very-defensive,4.263232493
very-defensive,2.310967052
very-defensive,2.383303049
very-defensive,5.148210336
very-defensive,8.032223768
very-defensive,5.827877439
very-defensive,2.422560662
very-defensive,2.076865674
very-defensive,1.184894185
very-defensive,1.48700414
very-defensive,3.457123228
very-defensive,2.3968438
very-defensive,4.40737387
very-defensive,4.085535142
very-defensive,4.0612041
very-defensive,2.802420716
very-defensive,2.839022537
very-defensive,4.466660692
very-defensive,4.906156931
very-defensive,2.968684504
very-defensive,5.123300738
very-defensive,3.523576902
very-defensive,6.283110863
very-defensive,4.341674806
very-defensive,4.704357116
very-defensive,3.29687012
very-defensive,2.230130169
very-defensive,3.012009018
very-defensive,3.72857112
very-defensive,0.924824651
very-defensive,4.647064724
very-defensive,3.541610875
very-defensive,4.580188485
very-defensive,4.100821788
very-defensive,5.25272311
very-defensive,1.539416801
very-defensive,5.644733288
very-defensive,5.110522658
very-defensive,0.954782264
very-defensive,2.810227078
very-defensive,3.331583215
very-defensive,1.455537787
very-defensive,3.667321423
very-defensive,3.262916394
very-defensive,3.230152129
very-defensive,1.939932182
very-defensive,2.76890928
very-defensive,5.067481788
very-defensive,0.981128581
very-defensive,4.61923328
very-defensive,4.045805013
very-defensive,2.364942662
very-defensive,2.45713097
very-defensive,4.604031966
very-defensive,2.203579536
very-defensive,3.21302844
very-defensive,2.613207371
very-defensive,5.179901459
very-defensive,3.461540786
very-defensive,1.507314788
very-defensive,0.749940415
very-defensive,5.037942433
very-defensive,3.896486995
very-defensive,3.784816001
very-defensive,5.306715183
very-defensive,-2.357545152
very-defensive,4.744485835
very-defensive,1.811816426
very-defensive,3.254223567
very-defensive,5.322213454
very-defensive,3.261892633
very-defensive,4.104173105
very-defensive,1.987538564
very-defensive,4.058994657
very-defensive,1.847829568
very-defensive,4.560147789
very-defensive,2.956173587
very-defensive,3.915128829
very-defensive,6.113473173
very-defensive,4.629973775
very-defensive,3.092724499
very-defensive,4.277879686
very-defensive,5.521412431
very-defensive,4.335362617
very-defensive,6.594015315
very-defensive,1.796022574
very-defensive,1.494168692
very-defensive,4.244676365
very-defensive,4.454091116
very-defensive,0.153463217
very-defensive,2.487789029
very-defensive,1.285104434
very-defensive,5.618465454
very-defensive,3.135954604
very-defensive,0.903157582
very-defensive,3.680269057
very-defensive,2.83216148
very-defensive,0.866878982
very-defensive,2.78789711
very-defensive,3.767028793
very-defensive,1.714369711
very-defensive,0.727383161
very-defensive,3.514830327
very-defensive,2.77165004
very-defensive,3.892596876
very-defensive,3.962136112
very-defensive,0.906708158
very-defensive,2.91916713
very-defensive,1.362640785
very-defensive,4.574536296
very-defensive,1.444634015
very-defensive,3.806262893
very-defensive,2.613911475
very-defensive,3.015256463
very-defensive,4.404969894
very-defensive,2.34147444
very-defensive,5.136435461
very-defensive,1.378242199
very-defensive,1.517535525
very-defensive,4.132278486
very-defensive,2.716942275
very-defensive,2.704792897
very-defensive,4.066881924
very-defensive,2.629445762
very-defensive,4.245262886
very-defensive,3.701979799
very-defensive,0.442538781
very-defensive,2.226988443
very-defensive,2.831533119
very-defensive,4.13606594
very-defensive,2.97233556
very-defensive,1.971403901
very-defensive,0.852266619
very-defensive,4.051632141
very-defensive,1.506899389
very-defensive,2.457963112
very-defensive,2.00377653
very-defensive,2.405383803
very-defensive,1.171419079
very-defensive,0.502476222
very-defensive,4.247218306
very-defensive,2.830496656
very-defensive,-0.038014117
very-defensive,3.708950327
very-defensive,2.673792588
very-defensive,2.359505433
very-defensive,3.929317082
very-defensive,4.053994038
very-defensive,3.806011768
very-defensive,3.54745283
very-defensive,5.632756025
very-defensive,0.576290457
very-defensive,3.561960123
very-defensive,3.157971943
very-defensive,3.482271135
very-defensive,2.750287112
very-defensive,3.689997436
very-defensive,4.449087876
very-defensive,5.309079866
very-defensive,4.214152564
very-defensive,2.595959039
very-defensive,3.741673018
very-defensive,7.28808381
very-defensive,2.239605023
very-defensive,1.979602738
very-defensive,4.7598547
very-defensive,3.170920282
very-defensive,5.737904122
very-defensive,2.771595335
very-defensive,3.682688625
very-defensive,4.923878035
very-defensive,2.442061633
very-defensive,2.49109083
very-defensive,3.106740134
very-defensive,4.53996308
very-defensive,2.565104024
very-defensive,0.948020351
very-defensive,1.528709255
very-defensive,5.217314249
very-defensive,2.102200316
very-defensive,3.110704578
very-defensive,3.450235183
very-defensive,4.639852849
very-defensive,2.322704603
very-defensive,4.825099645
very-defensive,3.581866994
very-defensive,5.810168225
very-defensive,3.121149916
very-defensive,1.518708901
very-defensive,2.435351901
very-defensive,0.80939508
very-defensive,4.51093308
very-defensive,5.203645644
very-defensive,3.620814596
very-defensive,1.733738236
very-defensive,0.676051673
very-defensive,2.746611791
very-defensive,3.494718763
very-defensive,0.959644875
very-defensive,4.308292825
very-defensive,5.772091777
very-defensive,3.398583523
very-defensive,4.555042996
very-defensive,0.712551092
very-defensive,3.180015736
very-defensive,1.909718406
very-defensive,2.837461243
very-defensive,3.190286026
very-defensive,2.515758339
very-defensive,-0.147559245
very-defensive,5.866107845
very-defensive,4.113072974
very-defensive,2.196301263
very-defensive,3.384824321
very-defensive,5.225357291
very-defensive,2.797024703
very-defensive,1.291943161
very-defensive,2.369750551
very-defensive,1.619542725
very-defensive,3.166735173
very-defensive,2.907947966
very-defensive,3.761263249
very-defensive,5.886574763
very-defensive,5.986439308
very-defensive,3.795212398
very-defensive,2.071073585
very-defensive,4.807201274
very-defensive,5.835076343
very-defensive,3.768089942
very-defensive,2.97462235
very-defensive,2.386893
very-defensive,1.339583259
very-defensive,2.199067673
very-defensive,6.210323328
very-defensive,3.908319275
very-defensive,1.685887203
very-defensive,0.761075393
very-defensive,3.400154994
very-defensive,1.865975816
very-defensive,4.599125641
very-defensive,5.923122785
very-defensive,4.176151203
very-defensive,1.874129959
very-defensive,3.997120124
very-defensive,2.334800971
very-defensive,2.64907778
very-defensive,3.807917386
very-defensive,3.98515521
very-defensive,2.624289189
very-defensive,3.046958853
very-defensive,4.572664852
very-defensive,3.938023703
very-defensive,6.907892205
very-defensive,1.793562391
very-defensive,2.999136758
very-defensive,2.437477688
very-defensive,4.359253844
very-defensive,5.033480571
very-defensive,3.165460567
very-defensive,4.972284029
very-defensive,5.070468688
very-defensive,2.03721435
very-defensive,1.929296422
very-defensive,3.90192024
very-defensive,3.532425265
very-defensive,2.731844815
very-defensive,0.168575683
very-defensive,-0.570534413
very-defensive,4.405644844
very-defensive,4.126025821
very-defensive,0.606089318
very-defensive,1.654377174
very-defensive,4.776140853
very-defensive,5.635681839
very-defensive,2.149870792
very-defensive,4.429110694
very-defensive,3.948277394
very-defensive,5.172070227
very-defensive,6.171683559
very-defensive,3.081656397
very-defensive,4.426426302
very-defensive,3.460356694
very-defensive,4.08967013
very-defensive,2.00372927
very-defensive,2.48360985
very-defensive,1.739779607
very-defensive,2.290557204
very-defensive,2.913580849
very-defensive,2.990267369
very-defensive,1.500384434
very-defensive,5.107842125
very-defensive,5.199422093
very-defensive,6.167193607
very-defensive,3.722450227
very-defensive,-0.441793446
very-defensive,1.339226353
very-defensive,-0.148965354
very-defensive,0.11590218
very-defensive,0.097278652
very-defensive,4.364348345
very-defensive,4.000816006
very-defensive,4.142952893
very-defensive,2.549160389
very-defensive,3.697491907
very-defensive,3.688885718
very-defensive,5.048132265
very-defensive,3.307030445
very-defensive,-0.420355359
very-defensive,3.633441663
very-defensive,0.999820363
very-defensive,2.425202772
very-defensive,3.281543588
very-defensive,1.120864466
very-defensive,6.669858635
very-defensive,1.168063071
very-defensive,4.579149518
very-defensive,2.422171513
very-defensive,2.073163499
very-defensive,3.287819577
very-defensive,2.894790663
very-defensive,2.658538892
very-defensive,2.400794417
very-defensive,2.073560553
very-defensive,2.723943691
very-defensive,4.787930858
very-defensive,0.105592265
very-defensive,1.992341707
very-defensive,2.202145689
very-defensive,1.499239933
very-defensive,3.761929383
very-defensive,5.221168079
very-defensive,3.965305224
very-defensive,4.828458804
very-defensive,2.00620463
very-defensive,4.80961039
very-defensive,4.596556713
very-defensive,4.635486226
very-defensive,-0.245002078
very-defensive,4.980837188
very-defensive,2.232726808
very-defensive,4.707086424
very-defensive,2.356590312
very-defensive,3.494193109
very-defensive,1.883372269
very-defensive,3.348294448
very-defensive,5.474141743
very-defensive,2.80463564
very-defensive,4.62270056
very-defensive,4.564327404
very-defensive,3.937102907
very-defensive,4.237579222
very-defensive,3.456428062
very-defensive,2.527513517
very-defensive,2.1986079
very-defensive,2.505364057
very-defensive,4.396342439
very-defensive,1.849811743
very-defensive,2.711277532
very-defensive,5.327845667
very-defensive,1.402768966
very-defensive,5.146547078
very-defensive,4.643192313
very-defensive,-0.873409676
very-defensive,1.262830065
very-defensive,1.468932799
very-defensive,3.18959965
very-defensive,5.538545423
very-defensive,-0.761284856
very-defensive,0.885810512
very-defensive,3.700638719
very-defensive,-0.925698595
very-defensive,2.66156608
very-defensive,2.809352733
very-defensive,2.966474777
very-defensive,3.693498455
very-defensive,4.851031738
very-defensive,2.459709855
very-defensive,1.9169052
very-defensive,1.068695996
very-defensive,5.902816195
very-defensive,1.812246117
very-defensive,2.671277817
very-defensive,1.311840322
very-defensive,0.410280862
very-defensive,4.601500475
very-defensive,3.013419352
very-defensive,1.932112197
very-defensive,3.445148761
very-defensive,2.067785323
very-defensive,-0.007976065
very-defensive,1.04479532
very-defensive,3.168679694
very-defensive,4.355374795
very-defensive,3.053926554
very-defensive,4.113889288
very-defensive,1.504849884
very-defensive,-0.487748669
very-defensive,4.74045706
very-defensive,0.099952269
very-defensive,-0.651453628
very-defensive,3.414147115
very-defensive,4.592330149
very-defensive,3.551499417
very-defensive,1.75571382
very-defensive,1.913236241
very-defensive,2.491960144
very-defensive,2.760237379
very-defensive,2.044827165
very-defensive,3.797930719
very-defensive,2.651540592
very-defensive,4.506602826
very-defensive,0.261088319
very-defensive,3.941788319
very-defensive,4.471628959
very-defensive,4.995205699
very-defensive,2.963071835
very-defensive,1.049881724
very-defensive,0.981389682
very-defensive,3.752969058
very-defensive,3.608378173
very-defensive,3.478995568
very-defensive,2.995441359
very-defensive,7.240015133
very-defensive,3.328906756
very-defensive,0.993983193
very-defensive,3.109556657
very-defensive,3.070912669
very-defensive,3.427196479
very-defensive,4.479333856
very-defensive,0.866149656
very-defensive,3.414439621
very-defensive,5.16602172
very-defensive,3.61479897
very-defensive,3.49434084
very-defensive,3.852527153
very-defensive,2.150965259
very-defensive,1.529579102
very-defensive,0.565679993
very-defensive,3.749791935
very-defensive,1.224478573
very-defensive,3.821253624
very-defensive,3.277575845
very-defensive,2.483631986
very-defensive,3.117870187
very-defensive,3.722678167
very-defensive,0.108291854
very-defensive,2.833078795
very-defensive,1.942670318
very-defensive,3.797127069
very-defensive,6.993330452
very-defensive,2.240659996
very-defensive,1.744621516
very-defensive,6.371147208
very-defensive,4.328484847
very-defensive,2.836217985
very-defensive,3.927514495
very-defensive,2.020627966
very-defensive,6.199852162
very-defensive,0.910881867
very-defensive,4.92505824
very-defensive,3.697589836
very-defensive,3.197871147
very-defensive,2.782544622
very-defensive,5.339318837
very-defensive,3.001166404
very-defensive,5.588509322
very-defensive,3.448239838
very-defensive,2.239527464
very-defensive,2.306844704
very-defensive,6.717134134
very-defensive,3.00544875
very-defensive,6.575126569
very-defensive,6.599661022
very-defensive,2.663890085
very-defensive,5.251525673
very-defensive,5.890593697
very-defensive,4.166928047
very-defensive,4.706622435
very-defensive,2.990921465
very-defensive,5.601246174
very-defensive,0.080421588
very-defensive,4.072166483
very-defensive,0.41788713
very-defensive,4.72195409
very-defensive,2.87688152
very-defensive,3.198036062
very-defensive,2.666873566
very-defensive,2.440830706
very-defensive,2.432530607
very-defensive,2.80868086
very-defensive,1.583180385
very-defensive,2.394607164
very-defensive,3.800671778
very-defensive,2.651828435
very-defensive,4.396088818
very-defensive,3.07228287
very-defensive,3.655161032
very-defensive,1.225611769
very-defensive,4.508667276
very-defensive,2.652075083
very-defensive,3.644527955
very-defensive,3.878112027
very-defensive,2.852782578
very-defensive,0.872633035
very-defensive,2.344929689
very-defensive,3.6344371
very-defensive,5.118416179
very-defensive,3.408409435
very-defensive,-2.36884457
very-defensive,2.23502662
very-defensive,3.452575435
defensive,2.200958194
defensive,1.105180495
defensive,9.296363899
defensive,8.087571282
defensive,1.138611995
defensive,11.57669769
defensive,2.427167199
defensive,3.211250047
defensive,2.070811965
defensive,4.794143201
defensive,5.967685032
defensive,7.413955772
defensive,5.102653839
defensive,6.887000063
defensive,2.353600883
defensive,6.502242952
defensive,1.681251556
defensive,6.468776564
defensive,6.438749916
defensive,7.341891943
defensive,9.411901075
defensive,11.40248101
defensive,5.360462653
defensive,8.183791999
defensive,3.88083594
defensive,7.71602208
defensive,0.117564126
defensive,1.823127874
defensive,5.447381397
defensive,1.352772696
defensive,-0.019987997
defensive,3.454775857
defensive,6.37835349
defensive,0.328013603
defensive,4.065943098
defensive,9.212939478
defensive,3.340292746
defensive,10.31130192
defensive,2.212199654
defensive,5.145827566
defensive,5.372777316
defensive,-0.15496687
defensive,10.43998437
defensive,5.681673224
defensive,7.75128218
defensive,1.847746535
defensive,7.246359196
defensive,-3.779451185
defensive,2.436522241
defensive,9.323029606
defensive,9.440027161
defensive,5.356069419
defensive,4.922869928
defensive,10.08434865
defensive,9.216067081
defensive,5.456066809
defensive,1.972457962
defensive,5.561795736
defensive,4.477663804
defensive,11.82353409
defensive,7.537629572
defensive,10.98524295
defensive,6.460569634
defensive,10.76289269
defensive,3.291830515
defensive,10.1744577
defensive,6.578861285
defensive,6.658810683
defensive,5.564565254
defensive,9.379215729
defensive,8.149338608
defensive,9.153454832
defensive,2.702310433
defensive,3.937274506
defensive,3.743056817
defensive,2.873371127
defensive,4.676692633
defensive,0.100865684
defensive,7.983806105
defensive,2.907793683
defensive,9.623038621
defensive,3.368991364
defensive,6.120668695
defensive,6.826600089
defensive,7.107796233
defensive,10.26659633
defensive,7.776923361
defensive,4.386238474
defensive,0.409849026
defensive,13.28387817
defensive,4.47578812
defensive,8.207898153
defensive,7.764157289
defensive,0.250907807
defensive,8.844723993
defensive,5.674071929
defensive,7.53604475
defensive,4.932705526
defensive,8.914545393
defensive,1.146487104
defensive,11.08898515
defensive,4.103921591
defensive,7.174064262
defensive,7.285891149
defensive,2.216218841
defensive,10.30943544
defensive,6.824471866
defensive,9.192605197
defensive,3.746601529
defensive,10.34948005
defensive,10.65978816
defensive,4.657592689
defensive,7.027464494
defensive,7.497256151
defensive,5.891182377
defensive,2.131033482
defensive,8.110679805
defensive,5.950163083
defensive,2.343462427
defensive,3.398964685
defensive,6.976217863
defensive,3.292033246
defensive,0.529324948
defensive,5.194414213
defensive,9.3970647
defensive,5.346152933
defensive,11.23720698
defensive,8.341598002
defensive,3.058236239
defensive,7.399421972
defensive,8.244872412
defensive,3.826746613
defensive,5.627283447
defensive,8.189272393
defensive,-2.791568273
defensive,4.5625326
defensive,5.842752875
defensive,4.662615315
defensive,7.467412821
defensive,4.096179274
defensive,3.883295286
defensive,7.253379927
defensive,4.019033945
defensive,4.536411561
defensive,5.431439757
defensive,11.5032662
defensive,5.101087224
defensive,6.916424254
defensive,10.21283455
defensive,8.062141814
defensive,4.125858116
defensive,4.515750205
defensive,1.404914653
defensive,2.391431401
defensive,11.29208217
defensive,-0.651177086
defensive,12.98693752
defensive,5.256632167
defensive,3.384700447
defensive,8.963498343
defensive,14.88290636
defensive,6.731332968
defensive,9.555428731
defensive,4.421481895
defensive,5.434283429
defensive,8.888351985
defensive,8.872019133
defensive,6.71820964
defensive,6.537241939
defensive,10.26825448
defensive,1.722152721
defensive,5.482279907
defensive,2.182120047
defensive,7.67366136
defensive,11.59013053
defensive,4.233245407
defensive,2.430789415
defensive,10.57401638
defensive,3.965743102
defensive,5.834743345
defensive,7.181936757
defensive,6.33218904
defensive,11.30157456
defensive,4.266003035
defensive,6.274562481
defensive,2.114852508
defensive,6.766397841
defensive,6.619131379
defensive,-0.569613653
defensive,0.568686205
defensive,10.37652756
defensive,10.70181189
defensive,8.057822045
defensive,2.596437531
defensive,4.249066172
defensive,6.348915711
defensive,5.134383668
defensive,7.384260871
defensive,4.948943473
defensive,6.659750507
defensive,4.359322649
